Subregion,Stream_Number,StreamName,AWC_CODE,LATITUDE,LONGITUDE,Year,Pink_Abundance,Cons_Abundance,WMA_Releases_in_millions,mean_flow,CV_flow
NSE Inside,112-61-008,Howard Bay NW Side,112-61-10080,58.29798734,-135.0961115,2015,14800,NA,44.34977803,1.22,0.59
NSE Inside,112-61-008,Howard Bay NW Side,112-61-10080,58.29798734,-135.0961115,2017,4000,NA,42.13197914,1.22,0.59
NSE Inside,112-61-008,Howard Bay NW Side,112-61-10080,58.29798734,-135.0961115,2018,2000,NA,40.24592079,1.22,0.59
NSE Inside,112-61-008,Howard Bay NW Side,112-61-10080,58.29798734,-135.0961115,2019,3000,NA,34.47241997,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2008,100,NA,36.44700181,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2009,2000,NA,35.91128302,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2010,1100,NA,43.2900381,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2011,30000,NA,46.25081657,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2013,800,NA,44.05789104,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2014,115,NA,43.7265018,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2015,5100,NA,44.34977803,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2017,2000,NA,42.13197914,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2018,500,NA,40.24592079,1.22,0.59
NSE Inside,112-61-006,Howard Bay W Side,112-61-10060,58.29182456,-135.1007225,2019,2100,NA,34.47241997,1.22,0.59
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2008,800,NA,NA,3.4,0.58
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2009,3200,NA,NA,3.4,0.58
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2010,4000,NA,NA,3.4,0.58
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2011,1200,NA,NA,3.4,0.58
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2013,6000,NA,NA,3.4,0.58
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2014,1000,NA,NA,3.4,0.58
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2015,4000,NA,NA,3.4,0.58
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2017,600,NA,NA,3.4,0.58
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2018,500,NA,NA,3.4,0.58
NSE Inside,112-50-038,Seal Creek,112-50-10380,57.93324306,-135.1519888,2019,600,NA,NA,3.4,0.58
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2008,4800,NA,NA,1.26,0.52
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2009,14000,NA,NA,1.26,0.52
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2010,4700,NA,NA,1.26,0.52
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2011,8897,NA,NA,1.26,0.52
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2013,8350,NA,NA,1.26,0.52
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2014,1300,NA,NA,1.26,0.52
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2015,200,NA,NA,1.26,0.52
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2017,2100,NA,NA,1.26,0.52
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2018,2100,NA,NA,1.26,0.52
NSE Inside,112-50-032,Bay Head Creek,112-50-10320,57.95154159,-135.2182318,2019,9900,NA,NA,1.26,0.52
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2008,9500,1000,NA,1.53,0.56
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2009,17500,1500,NA,1.53,0.56
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2010,11400,700,NA,1.53,0.56
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2011,24000,2000,NA,1.53,0.56
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2013,10000,6000,NA,1.53,0.56
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2014,400,689.658044,NA,1.53,0.56
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2015,17700,1500,NA,1.53,0.56
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2017,14000,2068.079358,NA,1.53,0.56
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2018,3600,813.0148399,NA,1.53,0.56
NSE Inside,112-50-030,Freshwater Creek,112-50-10300,57.94332536,-135.2097,2019,1400,920.7293033,NA,1.53,0.56
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2008,3500,400,NA,6.55,0.53
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2009,16000,1500,NA,6.55,0.53
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2010,6000,800,NA,6.55,0.53
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2011,13000,300,NA,6.55,0.53
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2013,5300,650,NA,6.55,0.53
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2014,1000,1508.1836,NA,6.55,0.53
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2015,5500,200,NA,6.55,0.53
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2017,7800,4419.145267,NA,6.55,0.53
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2018,6000,0,NA,6.55,0.53
NSE Inside,112-50-020,Kennel Creek,112-50-10250,57.89887,-135.15048,2019,3000,300,NA,6.55,0.53
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2008,500,NA,NA,0.32,0.6
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2009,800,NA,NA,0.32,0.6
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2010,400,NA,NA,0.32,0.6
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2011,500,NA,NA,0.32,0.6
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2013,600,NA,NA,0.32,0.6
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2014,100,NA,NA,0.32,0.6
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2015,1100,NA,NA,0.32,0.6
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2017,500,NA,NA,0.32,0.6
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2018,50,NA,NA,0.32,0.6
NSE Inside,112-50-005,Wachusett Creek,112-50-10050,57.82887083,-135.0090673,2019,350,NA,NA,0.32,0.6
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2008,0,2800,NA,13.18,0.51
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2009,15000,1300,NA,13.18,0.51
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2010,2700,1200,NA,13.18,0.51
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2011,18000,2500,NA,13.18,0.51
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2013,11000,7500,NA,13.18,0.51
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2014,4900,225,NA,13.18,0.51
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2015,29000,8000,NA,13.18,0.51
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2017,32200,5500,NA,13.18,0.51
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2018,6000,4000,NA,13.18,0.51
NSE Inside,112-48-035,Tenakee Inlet Head,112-48-10350,57.99189,-135.89631,2019,2050,2800,NA,13.18,0.51
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2008,3400,5800,NA,11.97,0.47
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2009,23500,4200,NA,11.97,0.47
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2010,8100,3900,NA,11.97,0.47
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2011,53000,2000,NA,11.97,0.47
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2013,25000,8000,NA,11.97,0.47
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2014,13400,6200,NA,11.97,0.47
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2015,55000,950,NA,11.97,0.47
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2017,47000,21600,NA,11.97,0.47
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2018,8000,4100,NA,11.97,0.47
NSE Inside,112-48-023,West Bay Head Creek,112-48-10230,57.93699855,-135.8198066,2019,6925,2600,NA,11.97,0.47
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2008,1500,5700,NA,9.78,0.5
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2009,52000,5300,NA,9.78,0.5
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2010,2000,1800,NA,9.78,0.5
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2011,47000,3000,NA,9.78,0.5
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2013,55003,8100,NA,9.78,0.5
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2014,2750,1190,NA,9.78,0.5
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2015,90000,19000,NA,9.78,0.5
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2017,10500,1000,NA,9.78,0.5
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2018,200,200,NA,9.78,0.5
NSE Inside,112-48-019,Little Goose Creek,112-48-10190,57.92147237,-135.7739824,2019,600,50,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2008,0,900,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2009,30000,3000,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2010,2000,1200,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2011,45000,2500,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2013,36000,7000,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2014,6050,560,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2015,64000,400,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2017,75000,15800,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2018,1600,4900,NA,9.78,0.5
NSE Inside,112-48-015,Big Goose Creek,112-48-10150,57.914283,-135.75456,2019,6600,6100,NA,9.78,0.5
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2008,4500,19000,NA,7.93,0.52
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2009,52000,3800,NA,7.93,0.52
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2010,8500,1800,NA,7.93,0.52
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2011,60500,4500,NA,7.93,0.52
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2013,101500,17500,NA,7.93,0.52
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2014,20500,7200,NA,7.93,0.52
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2015,72000,16000,NA,7.93,0.52
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2017,112600,25000,NA,7.93,0.52
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2018,5600,5900,NA,7.93,0.52
NSE Inside,112-47-010,Long Bay Head,112-47-10100,57.855908,-135.65309,2019,6100,9300,NA,7.93,0.52
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2008,5000,6050,NA,7.53,0.51
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2009,36500,3750,NA,7.53,0.51
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2010,7500,2800,NA,7.53,0.51
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2011,40000,6500,NA,7.53,0.51
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2013,132000,22200,NA,7.53,0.51
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2014,30000,4500,NA,7.53,0.51
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2015,37000,12000,NA,7.53,0.51
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2017,66700,14100,NA,7.53,0.51
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2018,4800,1700,NA,7.53,0.51
NSE Inside,112-46-009,Seal Bay Head,112-46-10070,57.82324,-135.5949893,2019,5700,6000,NA,7.53,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2008,400,NA,NA,8.02,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2009,2630,NA,NA,8.02,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2010,5000,NA,NA,8.02,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2011,3242,NA,NA,8.02,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2013,2000,NA,NA,8.02,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2014,5000,NA,NA,8.02,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2015,3862,NA,NA,8.02,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2017,4183,NA,NA,8.02,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2018,300,NA,NA,8.02,0.51
NSE Inside,112-46-004,E Side Seal Bay,112-46-10040,57.82578855,-135.5497976,2019,450,NA,NA,8.02,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2008,2000,NA,NA,0.98,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2009,4504,NA,NA,0.98,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2010,1305,NA,NA,0.98,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2011,600,NA,NA,0.98,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2013,500,NA,NA,0.98,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2014,4400,NA,NA,0.98,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2015,6114,NA,NA,0.98,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2017,2300,NA,NA,0.98,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2018,400,NA,NA,0.98,0.51
NSE Inside,112-45-036,E of Seal Bay Ent,112-45-10360,57.83292129,-135.497957,2019,600,NA,NA,0.98,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2008,350,NA,NA,1.7,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2009,2079,NA,NA,1.7,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2010,602,NA,NA,1.7,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2011,300,NA,NA,1.7,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2013,1200,NA,NA,1.7,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2014,1000,NA,NA,1.7,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2015,800,NA,NA,1.7,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2017,1500,NA,NA,1.7,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2018,300,NA,NA,1.7,0.51
NSE Inside,112-45-032,Eaton Creek,112-45-10320,57.81494657,-135.4249088,2019,50,NA,NA,1.7,0.51
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2008,4500,1100,NA,11.7,0.49
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2009,9000,500,NA,11.7,0.49
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2010,4000,300,NA,11.7,0.49
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2011,19014,2268.556475,NA,11.7,0.49
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2013,12000,1550,NA,11.7,0.49
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2014,2700,800,NA,11.7,0.49
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2015,22000,800,NA,11.7,0.49
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2017,34000,4000,NA,11.7,0.49
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2018,3200,800,NA,11.7,0.49
NSE Inside,112-44-010,Saltery Bay,112-44-10100,57.770285,-135.45083,2019,1500,3800,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2008,400,NA,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2009,8000,NA,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2010,2100,NA,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2011,12004,NA,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2013,1200,NA,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2014,2200,NA,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2015,3700,NA,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2017,4200,NA,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2018,5500,NA,NA,11.7,0.49
NSE Inside,112-43-012,Crab Bay Head,112-43-10100,57.73817981,-135.4604041,2019,150,NA,NA,11.7,0.49
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2008,1000,NA,NA,3.79,0.51
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2009,2800,NA,NA,3.79,0.51
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2010,1200,NA,NA,3.79,0.51
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2011,2700,NA,NA,3.79,0.51
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2013,1200,NA,NA,3.79,0.51
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2014,2500,NA,NA,3.79,0.51
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2015,2000,NA,NA,3.79,0.51
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2017,7000,NA,NA,3.79,0.51
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2018,1100,NA,NA,3.79,0.51
NSE Inside,112-43-002,Crab Bay South Side,112-43-10020,57.72558232,-135.3639209,2019,300,NA,NA,3.79,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2008,150,NA,NA,1.48,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2009,5000,NA,NA,1.48,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2010,3500,NA,NA,1.48,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2011,2500,NA,NA,1.48,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2013,5000,NA,NA,1.48,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2014,400,NA,NA,1.48,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2015,300,NA,NA,1.48,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2017,7000,NA,NA,1.48,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2018,150,NA,NA,1.48,0.51
NSE Inside,112-42-032,Rudy Creek,112-42-10320,57.73258728,-135.2474134,2019,2000,NA,NA,1.48,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2008,15150,2500,NA,11,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2009,33000,500,NA,11,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2010,13000,800,NA,11,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2011,26000,500,NA,11,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2013,53500,21000,NA,11,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2014,2900,1500,NA,11,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2015,4000,4413.634961,NA,11,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2017,25000,3000,NA,11,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2018,4300,4000,NA,11,0.51
NSE Inside,112-42-025,Kadashan River,112-42-10250,57.70235484,-135.2204374,2019,6200,600,NA,11,0.51
NSE Inside,112-42-016,Corner Bay Creek,112-42-10160,57.73083989,-135.1208444,2008,6000,NA,NA,2.07,0.51
NSE Inside,112-42-016,Corner Bay Creek,112-42-10160,57.73083989,-135.1208444,2009,4500,NA,NA,2.07,0.51
NSE Inside,112-42-016,Corner Bay Creek,112-42-10160,57.73083989,-135.1208444,2010,7000,NA,NA,2.07,0.51
NSE Inside,112-42-016,Corner Bay Creek,112-42-10160,57.73083989,-135.1208444,2011,5500,NA,NA,2.07,0.51
NSE Inside,112-42-016,Corner Bay Creek,112-42-10160,57.73083989,-135.1208444,2013,1500,NA,NA,2.07,0.51
NSE Inside,112-42-016,Corner Bay Creek,112-42-10160,57.73083989,-135.1208444,2014,3450,NA,NA,2.07,0.51
NSE Inside,112-42-016,Corner Bay Creek,112-42-10160,57.73083989,-135.1208444,2015,3500,NA,NA,2.07,0.51
NSE Inside,112-42-016,Corner Bay Creek,112-42-10160,57.73083989,-135.1208444,2017,2100,NA,NA,2.07,0.51
